	('Cluster: cluster-0', u'Majority Tissue: central_nervous_system', 'number in clust: 1', 'Max Pct: 1.0')	('Cluster: cluster-1', u'Majority Tissue: endometrium', 'number in clust: 14', 'Max Pct: 0.357142857143')	('Cluster: cluster-2', u'Majority Tissue: lung', 'number in clust: 28', 'Max Pct: 0.392857142857')	('Cluster: cluster-3', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 36', 'Max Pct: 1.0')	('Cluster: cluster-4', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 20', 'Max Pct: 1.0')	('Cluster: cluster-5', u'Majority Tissue: autonomic_ganglia', 'number in clust: 22', 'Max Pct: 0.5')	('Cluster: cluster-6', u'Majority Tissue: breast', 'number in clust: 34', 'Max Pct: 0.852941176471')	('Cluster: cluster-7', u'Majority Tissue: lung', 'number in clust: 76', 'Max Pct: 0.434210526316')	('Cluster: cluster-8', u'Majority Tissue: large_intestine', 'number in clust: 22', 'Max Pct: 0.863636363636')	('Cluster: cluster-9', u'Majority Tissue: lung', 'number in clust: 29', 'Max Pct: 0.241379310345')	('Cluster: cluster-10', u'Majority Tissue: skin', 'number in clust: 31', 'Max Pct: 0.967741935484')	('Cluster: cluster-11', u'Majority Tissue: kidney', 'number in clust: 1', 'Max Pct: 1.0')	('Cluster: cluster-12', u'Majority Tissue: thyroid', 'number in clust: 4', 'Max Pct: 0.5')	('Cluster: cluster-13', u'Majority Tissue: bone', 'number in clust: 9', 'Max Pct: 1.0')	('Cluster: cluster-14', u'Majority Tissue: central_nervous_system', 'number in clust: 2', 'Max Pct: 1.0')	('Cluster: cluster-15', u'Majority Tissue: lung', 'number in clust: 8', 'Max Pct: 0.75')	('Cluster: cluster-16', u'Majority Tissue: upper_aerodigestive_tract', 'number in clust: 46', 'Max Pct: 0.586956521739')	('Cluster: cluster-17', u'Majority Tissue: endometrium', 'number in clust: 2', 'Max Pct: 0.5')	('Cluster: cluster-18', u'Majority Tissue: liver', 'number in clust: 13', 'Max Pct: 0.846153846154')	('Cluster: cluster-19', u'Majority Tissue: endometrium', 'number in clust: 2', 'Max Pct: 0.5')	('Cluster: cluster-20', u'Majority Tissue: stomach', 'number in clust: 4', 'Max Pct: 0.75')	('Cluster: cluster-21', u'Majority Tissue: central_nervous_system', 'number in clust: 78', 'Max Pct: 0.666666666667')	('Cluster: cluster-22', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 10', 'Max Pct: 1.0')	('Cluster: cluster-23', u'Majority Tissue: pancreas', 'number in clust: 4', 'Max Pct: 0.75')	('Cluster: cluster-24', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 26', 'Max Pct: 1.0')	('Cluster: cluster-25', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 30', 'Max Pct: 1.0')	('Cluster: cluster-26', u'Majority Tissue: bone', 'number in clust: 41', 'Max Pct: 0.19512195122')	('Cluster: cluster-27', u'Majority Tissue: kidney', 'number in clust: 35', 'Max Pct: 0.885714285714')	('Cluster: cluster-28', u'Majority Tissue: pancreas', 'number in clust: 1', 'Max Pct: 1.0')	('Cluster: cluster-29', u'Majority Tissue: lung', 'number in clust: 41', 'Max Pct: 0.390243902439')	('Cluster: cluster-30', u'Majority Tissue: breast', 'number in clust: 2', 'Max Pct: 0.5')	('Cluster: cluster-31', u'Majority Tissue: lung', 'number in clust: 36', 'Max Pct: 0.916666666667')	('Cluster: cluster-32', u'Majority Tissue: central_nervous_system', 'number in clust: 33', 'Max Pct: 0.151515151515')	('Cluster: cluster-33', u'Majority Tissue: autonomic_ganglia', 'number in clust: 2', 'Max Pct: 1.0')	('Cluster: cluster-34', u'Majority Tissue: large_intestine', 'number in clust: 1', 'Max Pct: 1.0')	('Cluster: cluster-35', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 17', 'Max Pct: 1.0')	('Cluster: cluster-36', u'Majority Tissue: lung', 'number in clust: 58', 'Max Pct: 0.362068965517')	('Cluster: cluster-37', u'Majority Tissue: pleura', 'number in clust: 1', 'Max Pct: 1.0')	('Cluster: cluster-38', u'Majority Tissue: soft_tissue', 'number in clust: 3', 'Max Pct: 1.0')	('Cluster: cluster-39', u'Majority Tissue: ovary', 'number in clust: 35', 'Max Pct: 0.6')	('Cluster: cluster-40', u'Majority Tissue: lung', 'number in clust: 3', 'Max Pct: 1.0')	('Cluster: cluster-41', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 1', 'Max Pct: 1.0')	('Cluster: cluster-42', u'Majority Tissue: central_nervous_system', 'number in clust: 1', 'Max Pct: 1.0')	('Cluster: cluster-43', u'Majority Tissue: large_intestine', 'number in clust: 42', 'Max Pct: 0.5')	('Cluster: cluster-44', u'Majority Tissue: breast', 'number in clust: 1', 'Max Pct: 1.0')	('Cluster: cluster-45', u'Majority Tissue: stomach', 'number in clust: 1', 'Max Pct: 1.0')	('Cluster: cluster-46', u'Majority Tissue: skin', 'number in clust: 19', 'Max Pct: 0.894736842105')	('Cluster: cluster-47', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 34', 'Max Pct: 1.0')	('Cluster: cluster-48', u'Majority Tissue: lung', 'number in clust: 2', 'Max Pct: 1.0')	('Cluster: cluster-49', u'Majority Tissue: lung', 'number in clust: 75', 'Max Pct: 0.413333333333')
CFH	0.702004792151	0.366200380406	0.375753175284	-0.899470150599	2.50875257239	-0.920268238442	-0.773989947994	0.661565025107	-0.831258249755	0.283659511263	-0.463964934945	2.46973473272	0.612255962696	0.256951059387	-0.851209797637	-0.851823037823	1.49194907465	-1.10468377473	0.44318856088	-1.07828461991	0.220576525098	1.05464562508	-0.815687533577	1.04460524745	-0.128517452399	-0.495394210413	2.01247665259	0.935435540596	-0.906130182939	-0.48528245061	0.0519817851571	-0.88105033801	-0.0075993205722	-0.94463645036	-0.756023059134	-0.854367879463	0.385444810531	1.57225349519	2.11137557077	0.0225733900407	-0.898135510716	-0.990857289586	-0.76213692138	-0.753675376728	-0.80272850879	-1.02706945357	-0.201984571592	0.29434756901	-1.03513528916	0.64363349239
FAM127A	1.28258272946	0.404994773809	-0.123220732741	-2.58960593858	-0.664821156344	0.541719871912	-0.0502950359633	0.716683404561	-1.20543772978	0.472830483887	0.572001635273	0.178153956244	1.17775293842	0.142704353483	1.55704138222	0.103249135845	0.0664352014774	0.334646812552	0.317884439956	0.288397403226	0.400457876182	1.01478132391	-1.42674187611	0.132574881995	-1.40971559922	-0.910373735367	1.36000380403	0.594650919389	0.549291567052	0.160681076791	-0.0445044915793	0.349080735795	0.640360140507	0.350954140635	0.448824810312	-2.92656991329	-0.0295507541819	0.317007567792	1.13035148639	0.37422232578	-0.237735397011	-0.0235926898368	0.299251121057	-1.70903291285	-2.70735201491	0.241537378376	0.830856505176	-1.49852799308	0.319768068223	-0.114656280875
ELL2	1.58615314552	-0.55045013353	0.365553334979	-1.17935323395	0.510638970129	-0.859218312654	0.0364663670945	0.814930108366	-0.952720771139	-1.3449699611	-0.398026083387	-0.254458271647	1.59465231203	-1.62168394758	0.327031155606	0.859861463773	0.973693565185	-1.54916154948	1.1006722063	-0.760749995711	0.789847242685	1.05373452599	1.52169427915	-0.691971713412	-0.445038672015	1.44662414309	1.64982489625	0.438775843906	-1.43326596187	0.21741929374	-0.354551340767	-0.859636701854	1.28617916976	-1.79878277533	0.512281362315	-1.11916776562	0.585790708927	1.01400850434	-0.313146099555	-0.656533385623	1.11078691188	-0.409340298232	-1.40166383851	-0.745328374622	-1.34456265667	1.33841310765	0.218463853887	0.173120246785	-0.536980697196	0.0541458221215
STEAP2	1.30169181356	-0.0389502180695	0.401279544259	-1.16654514188	-1.18328009617	-0.544385199815	-0.15521053947	0.567180158985	1.10394834871	-0.151965326221	-0.767696377765	1.34458831996	0.541594436078	2.82948506878	-0.331924706444	-0.443393464992	0.880459140874	0.692661990662	0.0597769773759	1.11038886404	0.182680278591	0.253710809564	-0.786776959339	2.88770184446	-1.10402652088	-0.95209680614	0.337230808327	0.000732773962869	-0.958549404827	0.456094850806	-0.913320818584	-0.619407042403	0.383085818249	-0.096716676072	0.831514765635	-0.949952627392	0.00125627978796	0.861483079631	-1.25963509438	-0.192188008423	0.609837248398	-1.2586505575	-1.29733471774	0.993954407791	-1.08413025178	-1.35813269381	-0.83203120721	-1.14055929607	-0.281859287622	1.23638141251
COL9A3	-1.24254117179	-0.781262463347	-0.25074338088	0.598434104724	-0.558978085679	-0.328964017158	0.0582566560284	-0.492800951795	0.827941428685	-0.174449335231	2.51200534419	-1.13094799524	-0.00235297235009	1.33598887301	1.10456590025	-0.532072547816	0.401854554627	0.44906675782	0.690653412912	-1.04094129952	-0.318174854435	-0.516822356196	0.0701964837086	0.031316665868	-0.0256979343952	0.414662682107	-1.01008767226	-0.969677835006	-1.06175693491	0.223880287776	0.661125833544	-0.196581995009	-0.481832039731	-0.349000864367	-1.01771091232	-0.13040065137	0.0948400954383	0.456561437261	-1.09089408219	-0.395679644014	-0.900689500654	0.0151878273038	-1.26435683427	0.0992124390276	2.77786022066	-0.98455146093	2.9578906958	-0.532966952856	2.21886581147	-0.217430766491
CALCB	0.607528948676	-0.303220792801	-0.191386039885	-0.465048760192	-0.509454087889	1.0228103121	-0.132291449119	-0.491622495301	-0.44846578023	-0.436399211256	-0.609437345418	0.759616204045	-0.653616587997	2.47181745089	-0.663452236051	2.5648663638	-0.531791800193	2.40697775382	-0.362339338922	-0.610592088625	-0.15739515188	-0.359812855424	-0.565455063957	-0.650574512893	-0.534711724289	-0.351426997894	-0.627924404344	-0.519734929151	-0.705904267066	-0.412826306422	-0.248712904235	1.94020472572	-0.416836379816	1.93282091632	-0.609298108015	-0.543321909376	-0.462007445393	-0.543986196076	-0.629003857434	0.057651048563	1.82520835708	-0.484679164869	-0.43658860774	-0.354566704896	-0.596805497528	2.84447078309	-0.634182705676	-0.46648709269	-0.142953170852	-0.56965889231
SOGA2	0.181906848156	1.39100300044	0.14534658325	-0.745292643619	-0.266212152593	0.390796887654	-1.01107548811	0.663225669428	-0.413367151678	-0.277917530137	-0.415828675005	1.21227760809	0.796736923654	-1.66237429853	1.42367827704	-1.083535256	0.290241440582	-1.48927548074	0.201417653328	0.853004211086	0.603566953449	0.754238718366	-2.1634822703	0.00331140769271	-1.72749850512	-0.49736285958	0.745825921965	1.67523975364	1.29695363645	0.613330135312	-0.307052290943	0.736667915215	0.819527075406	-0.385456894247	-0.07101220901	1.17259358588	0.27807077241	0.764778874765	0.184162680359	-0.33777799061	0.411671531205	-2.54520659723	0.784434733854	0.0575230794852	-0.853458162252	-2.33285569772	0.00631922338261	-0.961862934971	0.957076454907	0.132977531932
GLB1L2	-0.0907687147916	-0.154664988795	0.0653325652568	-1.29649429115	-0.329256065843	0.575433690528	0.395968045269	-0.249572860686	1.99331537548	0.523168262914	-0.537575306818	-0.00794149891727	-1.16571433924	1.53124563074	-1.61473191973	0.47642816621	-0.636875335052	1.04168527765	-0.584724173992	0.506935559715	-0.0347226652407	-1.08638217463	-1.1950064319	1.23640437736	-0.6386486574	-0.386664430549	-1.35718909424	-0.109935275572	0.612389518392	0.197184950745	-0.676243249216	1.22532079086	-0.922897244734	0.90280595445	1.02722767876	-0.943881729221	-0.0507159302268	-1.25822651097	-2.05348086294	0.122250008552	0.651211230021	-1.61067178155	1.52243584323	1.53468760247	0.977466477018	-0.587171557457	-0.309456222409	-0.376055087518	2.25456089935	0.892210495821
MILR1	1.64244348909	-0.0412951064062	-0.622923579265	1.99985287237	0.0454542053824	-0.878027059719	-0.841485591683	0.521416953772	-0.547881666758	-0.757461918369	0.134925429975	1.18349271783	0.54342918585	-1.02369249919	0.228299203998	-0.983840494504	-0.00120162193584	-0.980876774567	-0.722445289931	-0.348099280424	-0.273222692607	0.30309457824	0.0430772531439	0.53212199841	1.49529335306	-0.0937028283481	0.20127451023	-0.245981652614	-0.368020591679	-0.513352508464	0.62039351383	-0.989220329612	0.300832573577	-0.922125274541	-0.703274669352	2.52208517021	-0.160064558754	1.65528964487	-0.335288168716	-0.380588565597	-1.18428753547	3.47064384176	-1.05372160427	-0.631143676592	-0.726617678385	-0.990347383745	0.471903085231	-0.493615619768	-0.940492559937	0.838975200363
KLK6	-0.740928608177	-0.471299249937	0.477848360077	-0.494032702709	-0.309610011191	-0.649340117579	-0.271314904939	-0.294349286699	1.85764829983	-0.571095252391	-0.312327019637	-0.943210104677	-0.721637125323	-0.58033762381	-0.719650889721	-0.606504524291	0.664589591797	-0.217466298172	-0.388393116011	-0.548324820642	1.66105806388	-0.57096748599	-0.637847336275	1.41191531368	-0.587434768458	-0.446872706077	-0.615085836274	-0.577959498562	2.16946087456	-0.191469975318	2.52971570342	-0.678871700063	-0.513756095739	-0.726898516801	0.584797593712	-0.615435387078	1.68557769369	-0.710827904361	-0.696604080294	1.44728955341	-0.379455355751	-0.760032442085	-0.264399023963	1.44133116834	2.46063892231	-0.842897597502	-0.385297461805	-0.506170398428	-0.674454397983	1.830688486
PCDHB16	0.975491628711	-0.291512085352	-0.571000401621	-0.969246105849	-0.84531297707	0.814057205272	-0.00785776533677	-0.108163809516	-0.638470629435	0.209534683326	0.476705236442	2.41546358218	0.824276063013	0.423079565985	2.0171902313	0.407313883096	-0.783704382373	-1.1170280435	-0.135388800278	-0.661127117242	-0.403337103636	1.30933646327	-0.933064212313	-0.932358190351	-0.867639834933	-0.933248416772	0.00977133296656	-0.169354843175	-1.02584309938	0.0665157944801	-0.475047351091	0.646060344816	0.0437394421235	-0.303904190944	-0.907217975692	-0.967288985874	-0.503703168391	0.759459717924	1.22001160367	-0.337268272996	-0.490275238514	-0.785279578334	3.25379262596	-0.586109673998	-1.03807745457	2.41728966464	0.626244957029	-0.836852901814	0.233240400148	-0.523891815999
RNASE4	-0.304499062398	0.356989460078	-0.14617663384	-1.220777712	-1.37054363035	-1.13776579349	0.399425008806	0.473197195156	0.972704644074	0.501610169839	0.0706158160596	2.08639767352	0.617777064065	-0.36033961882	0.205616764448	1.43195202265	-0.161284576778	-1.48831867527	1.83593193725	0.191778694882	0.107168272676	0.303643892923	-0.319699733472	1.29427018758	-0.912528605552	-0.0532487402902	1.42734948552	0.443257515517	-0.463933144742	0.216332062835	-0.361624978858	-1.30266441912	0.0159199440366	-1.47511207875	0.633556400927	-0.900291755459	-0.131504471158	-0.293248693548	-1.06651853929	-0.575570580404	3.20252414213	-0.144489549181	-1.34270552411	1.3936423065	-1.24132237526	0.09205558101	0.14769471155	0.0373731107456	-1.50912012987	-0.175495042764
MAGEH1	0.764587075106	-0.969250922404	-0.209082154676	0.189416686055	0.478171441183	0.957834600025	0.542426279042	0.190165569531	-1.93363102643	-0.287956076525	0.641854185105	1.02357062279	1.06366219135	0.733468138941	0.745372923079	-0.252594014202	-0.517525853187	-2.00903800394	-0.398445123426	-0.490448978337	-0.265392938838	0.702545533179	1.33578250102	-1.61774248498	-0.160988956268	1.70560975968	1.30770265638	0.240276132687	0.604627992756	-0.48334203016	0.0719055708813	0.434630083994	0.317819537845	1.25164818855	-1.60245924427	0.675554590293	-0.585514034512	-0.355434489444	-1.32403936808	-0.0488495078859	-1.91193291328	-0.250366171674	1.38704823947	-1.73228138213	-1.96747598014	1.11123595724	0.842756225687	0.942570403645	0.0687071090521	-0.957158539802
IGF2BP3	1.00695099762	0.829143580709	0.261868678766	0.610938804034	-0.207284701858	0.206156735836	-3.32415966129	0.355629314017	-0.560363360901	0.119676684953	0.480482041509	0.872686440092	0.0511801222817	0.697582960203	-1.14518096298	0.65785549483	0.323723438064	0.323028245278	0.538575987528	-1.62282621517	0.439548900821	0.208514599536	0.278445524392	0.753138482736	-1.44489515329	-0.134235187834	-1.73976787777	0.263170877176	1.35054500129	0.3575086589	1.10835964897	-0.306271212656	0.444348799308	0.0146548838359	0.775224155642	-0.492255315126	0.196370261689	0.586595573921	0.294321785444	0.375878473163	-0.205458442245	-3.28476322997	0.2167275659	-0.532297024098	-1.89066304932	1.35054500129	0.683689891838	-0.806284634349	0.347283387039	0.316355030228
MGP	0.610752611966	-0.557755447927	-0.626481105777	-0.639237603552	-0.631193449469	0.76636531899	3.0161627111	0.3161618991	-0.769858331398	0.77560699083	1.01121698342	-0.778146562681	-0.542133267662	0.663329925859	1.28218141948	-0.0592729534189	-0.314463338802	-0.931227378031	-0.623388244042	0.0738585070851	1.24057996884	1.48011996599	-0.765693458691	-0.714033742835	-0.664926103683	-0.719979058405	1.83318943023	-0.776368648638	-1.00532707219	-0.396942743891	1.76862265572	-0.240205711485	-0.275307376814	0.586965703796	-0.629605784533	-0.702436514995	0.650302549878	-0.739548633746	0.560900595789	-0.0816440510179	-0.865188846235	-0.761044503101	-0.467277113735	-0.638571989279	-0.409378018405	-0.841813065116	3.15829043864	-0.738854044697	-0.842754060767	-0.0445494516978
NFKBIZ	0.810711216489	1.30647692444	-0.216808634223	0.164834582863	0.267136544305	-1.55566864471	-0.4343772441	0.437191665251	0.181418544535	-1.12286302774	0.784251491133	2.38822934959	1.34697773269	-1.74332250404	-0.319753693412	-0.0375742584572	1.28057841655	-1.2951141906	0.439879541752	-0.844092097484	0.985899354098	0.0402044617768	1.23933807415	0.725094140485	-0.442687404228	-0.227840278725	0.604980813809	1.87862665101	-0.711622762235	-0.226463199567	-0.219433188595	-1.22388632271	0.660077458516	-1.17856969324	-0.0928462810395	-0.989961736266	0.462848580701	0.930132507609	-0.369434568271	0.592829759401	0.556725795225	-0.00405719631292	-2.46065273769	-0.00324953010033	-1.18224462537	-0.019610775429	0.318433662236	-0.124447222241	-2.16731064223	0.811015190411
PTGES	1.77626617155	-0.422232170188	0.752784911084	-0.789764629218	-0.883968968793	-0.775918560355	0.640386854081	1.08753693377	0.358783415714	-0.393665273018	-0.513561710942	-0.460498282287	0.390086130686	-0.247874218181	-0.894757777683	-0.820417858511	1.92168020615	-0.949579875502	-0.582004100363	-0.785100127374	2.23541345355	-0.0334144464275	-0.779816398092	1.99795003339	-0.864601023727	-0.736499941133	0.682643038066	-0.104231399979	1.82166878975	0.212095317223	1.86887049147	-0.904050456618	0.0438593233976	-0.386157262099	-0.303398116323	-0.910388831566	2.44241149	-0.470788852926	-0.996546786286	-0.00676799499501	-0.624948569158	-0.883128345596	-0.700240399946	-0.272727013187	0.78577388629	-0.976685557167	-0.328674592997	-0.701907415023	-0.802794438509	1.288900948
POU4F2	-0.203395349573	-0.332947626375	-0.327179789827	-0.149875634987	-0.133497543303	0.267140633217	-0.185199849999	-0.349023324993	-0.305262629342	-0.241383946273	-0.301732966239	-0.416385270314	-0.341113575678	0.998454454638	-0.32994665742	1.29376713019	-0.337469947303	-0.328703842277	-0.251597899702	-0.307310476028	-0.402258676175	-0.316350668943	-0.254162772272	-0.35217937947	-0.0332024277197	-0.202080219625	-0.337083086293	-0.363857636728	-0.367675671393	-0.291402228028	-0.397463364727	0.730474925233	-0.23022993881	-0.235264322385	-0.23755770295	-0.138912607209	-0.326373301141	-0.302957472636	-0.267095650997	-0.340529939575	-0.413313268687	-0.260039276697	3.85146882404	-0.296514360623	-0.0522086921677	5.20495792481	-0.333014053336	-0.212618381305	-0.218582797828	-0.321309664773
PCP4	-0.843307346958	-0.0874640431232	-0.502327244501	-0.520143128738	-0.580954618784	0.759843644612	1.25642981432	-0.478769077418	0.891025004952	-0.260203740051	-0.578856210899	-0.203799394613	-0.609666106366	0.717770726079	-0.182580804862	0.395670890656	-0.499845666857	2.30024998429	-0.47701768182	-0.422151247285	-0.101189493377	-0.405630398518	-8.78861444874e-06	-0.14512436291	-0.535389624456	0.154268928581	-0.554643866831	-0.449400040554	-0.532414431093	-0.3668974971	-0.138544358261	3.4445513598	-0.553368944969	-0.684082943121	-0.32694321354	-0.515266621813	-0.502156439062	-0.711778687947	0.759321594928	-0.342133495844	-0.0501065405286	-0.732947863498	1.25912240147	-0.154699717458	-0.30015509303	-0.584465159611	-0.576484954747	-0.32014660169	4.21181939409	-0.319008292929
SEMA3A	-0.311751005651	-0.534481148062	-0.193087297399	-1.31211398951	-1.38466417999	-0.368383593425	-1.3651221223	0.115765934323	0.162834898891	0.42827130097	-0.52740988123	0.327441501696	1.22477314603	-0.740243198553	2.47030196937	0.223634985975	0.938347961769	1.06425781322	-0.131834237503	-1.35366687902	1.13236675114	0.799640201599	-0.94631596709	1.66615500574	-1.09059078425	-0.738189089979	0.28275609736	-0.542895265375	2.70554360938	-0.116828249722	-0.0826759906144	-0.620190711156	0.167800061743	-1.41277906545	0.348410021063	-0.910479146769	-0.00341729355274	1.76005688505	0.173589932131	-0.116197876579	0.859567530467	-0.949277316198	1.12518121468	-0.434574722579	-0.727019536312	-1.45310642963	0.199994374553	-1.26188880344	0.336286543346	1.11620604085
PDGFA	0.114068800259	-0.0178182295677	1.09995094447	-1.38787126166	-1.37967326909	-1.21741880898	-0.529771626912	0.680299858184	0.256499595824	-0.127758967267	-0.492386113642	-0.0773378123915	0.264338516246	-1.53638919981	-0.039142384933	-0.592577876749	1.19971114886	-1.31199378922	0.218278122225	-0.559867855957	1.12328565102	0.695781589634	-0.0794309222942	0.92925346931	-1.22266474232	-1.28004854283	0.475342672187	0.834766394861	0.932907048559	-0.130488248516	0.439867042923	-1.14629291624	0.0426891608309	-1.73795771899	0.96236791638	-0.613645095627	0.77651758226	1.0277202058	0.435439903665	-0.0441489217426	0.610240081522	-1.57758883243	-1.04094773498	0.0467035941506	2.27092590951	2.84637642337	1.16390836491	-0.3829340879	-1.05731348291	0.136228446
TOX2	1.12387041088	-1.11030981807	0.530116006726	-0.0225462615387	-0.748970097626	0.0926047789381	-1.20883153713	0.908036234394	-0.701180954396	-0.622031066648	-0.279283170036	-1.13719167346	2.59104459671	2.64630776763	-1.5271161587	-0.654895841984	0.576413202709	-1.50460531706	-1.19376732906	0.312522206571	-0.210661747888	0.65903525817	1.51894441924	-0.0723610439057	-0.610236730502	1.32075850386	0.508187477375	-0.991818408459	0.211878300915	0.0401787416811	-0.957551854272	0.419973262099	1.14568666788	1.42589799104	-1.21018084284	-0.764334888434	-0.0119924839897	-0.129975149059	0.990102402473	-0.245333067025	-0.520919421018	0.258593104232	-1.55810189514	-0.670569611684	-1.03721895322	0.550747708614	1.21547014876	0.132589292362	0.787362393277	-0.264335553385
EDN1	-0.705391554262	1.21380042677	0.755476576133	-0.798010216036	-1.00235758752	-1.02707958999	0.909036084512	0.933284323776	1.2749096797	-0.0905129845635	-0.930261059627	-0.922043154384	-0.502303372062	-0.999820011802	1.16841578987	-0.779711781117	1.21469146401	-1.05732811293	1.25445642334	-0.756105970601	0.963667306753	1.07616271102	-0.175438093779	1.43339193303	-0.962176122551	-0.876422210112	1.17439728075	1.27356153387	-1.23455205938	0.251613563599	0.663372564914	-0.866223923742	1.14643765387	-1.08604588719	2.261948298	-0.966197522451	1.20901899219	-0.713581256874	0.0389169019119	1.06338659743	-0.931346521423	-0.867320295971	-0.862166448943	0.656771698688	-0.625468742521	-1.19475301322	-0.265189238381	-0.892240959815	-0.915388977577	1.06871886471
LOC100506098	-1.17265293704	0.301125912598	0.586482538622	1.12751925438	0.331677885791	-0.960241955678	0.562190400975	-0.664216779818	1.44677695594	-0.823619745482	-0.962027700759	-0.765794361244	-0.535207666839	-1.06574799841	-1.1068195003	2.43295586521	0.629892510437	-1.02054286048	-0.763357564875	-1.09860758893	0.734196340365	-0.727795496788	1.80527439228	0.291545274913	-0.239117623606	0.919433726303	-0.932461671437	0.218822256978	-0.983931193239	-0.608928297115	0.387908334978	0.885017420567	-0.774479845253	-1.13736046386	0.678782964587	-0.729229883864	0.873577773098	-1.14451569728	-1.01862209618	0.617376582405	2.87494242682	-0.743222138176	-0.696472282989	0.813930202823	0.28370840959	0.428033554107	-0.727017367756	-0.00220161081809	0.928175421484	1.24484592296
ENO2	2.14306183259	0.292035310505	-0.604845969422	-0.820926543574	-0.733902707372	1.33105070486	-0.82734673054	-0.0278555438512	-1.40197073302	-0.760012949778	0.846853437212	-0.053732283166	0.558204618673	0.898480220626	0.292038203136	0.380287029321	-0.851179423623	2.59214934651	-0.979136422971	-0.496108515792	-1.64817866195	0.0699672216914	0.388772270403	-1.13959702939	-1.24104859393	-0.930838678088	-0.110386598622	0.960325781142	0.279344332595	-0.375789249852	-1.03474307115	1.51237507132	0.27025917425	1.83434478807	-1.22016115456	-0.808943790462	-1.08176464598	-0.511833428169	-1.02661352593	-0.611358310316	0.634543714186	-0.298316441753	1.79742139768	-0.57593457358	0.980571089738	0.45708973678	0.0931625103901	0.740688525477	1.23983626252	-0.420337002842
HPGD	-0.707460109582	0.0191960862923	0.195940145726	-0.558991770938	2.71566873784	-0.728380685339	0.350578463449	-0.0547513664917	1.54958821126	-0.542293340982	0.355252893504	-0.135469142009	-0.824820433556	-0.5045896758	-0.906272031913	0.843181282886	-0.0402377662184	0.210492310189	0.977180235755	-0.835807596532	1.19327215189	-0.610061848664	-0.782498015555	2.53396459656	-0.204834427183	-0.0775449203122	-0.773285384562	-0.0594339175427	-0.891075287409	-0.568927171476	0.21727133839	0.161206584	-0.818397089938	-0.871695979968	3.26000237736	-0.449483938699	0.333866540461	-0.849136510966	-0.919597375605	-0.546421217316	0.96383729172	-0.848882739184	-0.911150816924	1.56751294751	-1.00507927104	-0.87632862244	-0.694477865851	0.179604602058	-0.0175975410827	0.987367064226
TUFT1	-0.975411734764	0.537929006053	0.647810176602	-2.03002490349	-1.59914346567	-0.402160524292	0.88326666973	0.658576125378	0.716140082884	-0.29121202817	-0.986377642545	0.412546645234	-1.13478682422	-1.02470255207	0.392948778623	0.724733926439	0.807889415444	0.646003975373	0.187128306258	1.02426327346	1.52275590342	0.107414590534	-1.85557745098	0.45066198864	-2.15546982182	-0.235055776517	0.142029298744	0.872736909311	-0.269448613141	0.338333747127	1.27377223863	0.687493872401	0.227642683819	0.575320197183	0.991387867168	-2.49365557545	1.18789838818	-0.532257792	0.139238606345	0.776366180733	0.864640457185	-1.87703986094	0.836495805842	0.193196340547	0.348807559547	-0.15331342726	-0.544367232007	-1.61654077751	0.211502150222	0.789614835782
ARHGAP18	0.144245609289	0.457198921463	-0.180271198511	-1.1765494282	0.589457560177	-1.57241418158	-0.542474360352	0.784380052169	1.12390007206	-1.31915768194	0.722385239401	0.653962496165	0.982776602691	-0.564793197478	1.22771004453	0.160247117351	0.00269205205648	-1.61709587064	0.671095279911	-0.0557532491195	-0.0610282754644	0.613110568313	0.657161977809	1.71970664197	0.273031328506	-0.294531461874	1.00630422652	0.309979900461	0.358016805991	0.387292020741	-0.458470113498	-1.43481245372	1.02202249164	-2.82856628245	0.588566801696	-0.661919434308	0.0832027250431	1.70638251751	-0.785826325028	-0.453542719232	-0.758570812927	-0.0915760178918	1.21363084175	0.649372506819	-0.750299976527	-2.56171409338	0.665382749702	-1.16752330725	-0.445709432491	1.00938472213
BLK	2.39837588968	-0.398695515844	-0.330141269135	3.19829886365	-0.379927093427	-0.395463455858	-0.429547759526	-0.372862634436	-0.419646965331	-0.41949472413	-0.383080683582	-0.0564751484281	0.0782977395364	-0.335539287307	-0.41942453381	-0.387042800131	-0.384906508522	-0.394484169481	-0.42313664089	-0.489132943978	-0.408253736436	-0.36361308772	3.34828427596	-0.332377402692	-0.398524062746	0.422943173599	-0.44984056459	-0.350685036829	-0.274907903664	-0.363047790371	-0.423809820193	-0.316513998628	-0.144689212688	-0.387457035518	-0.366719708986	2.43794482327	-0.375521542398	-0.293222250721	-0.34305141948	-0.385639832486	-0.429018989675	-0.376365344869	-0.409346102174	-0.380641380256	3.02008522278	-0.491455514872	-0.32756528489	0.713157640386	-0.444442374375	-0.361676097791
